date,total_trades,sum_pnl,mean_pnl,median_pnl,pct_profitable,avg_leverage,median_size,sentiment
2024-04-23,66,1119.536196,16.962669636363636,0.07805000000000001,0.5303030303030303,-6567.492701515152,0.7585999999999999,1
2024-04-24,20,279.185907,13.95929535,0.0,0.3,5.252865,2.309,1
2024-04-25,74,0.0,0.0,0.0,0.0,428248.9423945946,437.0,1
2024-04-26,3,0.0,0.0,0.0,0.0,417213.3333333333,5431.0,1
2024-04-27,27,4281.488139,158.57363477777778,61.458,0.7037037037037037,16.46514074074074,0.9,1
2024-04-28,58,0.0,0.0,0.0,0.0,269004.65992586204,971.0,1
2024-04-29,45,526.9338359999999,11.709640799999999,0.0,0.37777777777777777,71777.89178444444,1.4002,1
2024-04-30,24,0.0,0.0,0.0,0.0,29.193695833333333,0.665,1
2024-05-01,66,164.141565,2.486993409090909,0.0,0.19696969696969696,-0.13111681818181825,0.415995,
2024-05-02,72,-33.45419400000003,-0.4646415833333337,0.0,0.19444444444444445,551.6511123611111,1.09763,0
2024-05-03,180,19791.026041,109.95014467222222,34.3644515,0.9055555555555556,1070451.832777778,28592.0,
2024-05-04,100,10706.484306,107.06484306,8.978760000000001,0.9,11906.896289999999,238.75,1
2024-05-05,6,0.916,0.15266666666666667,0.0,0.16666666666666666,-20.3235,3.5923,1
2024-05-06,54,56.055506,1.038064925925926,0.0,0.2962962962962963,-253.84012888888887,22.2,1
2024-05-07,32,0.0,0.0,0.0,0.0,1435.01399375,7.4216,1
2024-05-08,80,-13013.665169,-162.6708146125,0.0,0.4125,105213.607632875,3.0,1
2024-05-09,1,0.0,0.0,0.0,0.0,10818.93703,10818.93703,1
2024-05-10,37,5767.161892,155.86924032432432,39.480396,0.6486486486486487,63.44648043243244,0.21828,1
2024-05-11,10,678.4759280000001,67.8475928,10.511846,0.5,1.452014,0.27829,
2024-05-12,456,71574.11848800001,156.96078615789474,0.0,0.4232456140350877,2332.2629164455484,26.02,1
2024-05-13,28,2136.853859,76.31620925,0.0,0.35714285714285715,6088.010335714286,1.65165,1
2024-05-14,23,1150.5233050000002,50.02275239130436,0.0,0.17391304347826086,7.065369565217392,1.2,1
2024-05-15,36,948.970582,26.360293944444447,0.0,0.4722222222222222,5.335538888888888,2.15655,1
2024-05-16,27,214.5898,7.94777037037037,0.0,0.18518518518518517,2751.0223296296294,1.1607,1
2024-05-18,25,3522.3946610000003,140.89578644000002,6.828,0.64,1.303244,1.2916,1
2024-05-19,8,0.0,0.0,0.0,0.0,5.174825,1.0137,1
2024-05-20,10,-74.818442,-7.4818442,0.0,0.0,157.46863,1.8779,1
2024-05-21,125,7289.397571999999,58.31518057599999,0.0,0.112,-2491.2332841599996,2.7,1
2024-05-22,6,0.0,0.0,0.0,0.0,-96.9475,1.8203,1
2024-05-23,325,413.347329,1.2718379353846154,0.0,0.4461538461538462,-267868.0827043077,585.0,1
2024-05-24,2,821.949278,410.974639,410.974639,1.0,8.50055,6.6079,1
2024-05-25,16,14.126038999999999,0.8828774374999999,0.0,0.3125,-1522.19405625,353.8,1
2024-05-26,16,778.6839,48.66774375,0.0,0.25,-10541.44110625,255.95,1
2024-05-27,251,1129.35587,4.499425776892431,0.0,0.35856573705179284,-65844.60769043825,757.4,1
2024-05-29,164,277.791953,1.6938533719512194,0.0,0.4146341463414634,1269.3619323170733,50.4,1
2024-05-30,7,20.951433,2.9930618571428576,1.617104,0.7142857142857143,-79.30111285714285,10.16,1
2024-05-31,13,25.35812,1.9506246153846154,0.0,0.3076923076923077,-6686.707692307692,315.4,1
2024-06-01,22,135.58166400000002,6.16280290909091,0.0,0.45454545454545453,976.6085072727273,35.3842,1
2024-06-02,1088,-215.615907,-0.19817638511029412,0.0,0.1645220588235294,116599.32741643384,0.15884500000000001,1
2024-06-03,82,6814.825139,83.10762364634145,27.00537,0.8780487804878049,97537.59146341463,1193.2,1
2024-06-04,16,236.33513399999998,14.770945874999999,0.0,0.25,-4.198175,0.6787,1
2024-06-05,9,968.59038,107.62115333333333,0.0,0.4444444444444444,-12.474166666666667,4.6768,1
2024-06-06,234,274.173187,1.1716802863247862,0.0,0.42735042735042733,-7051.191252136752,277.1,1
2024-06-07,24,108.87217799999999,4.53634075,0.0,0.2916666666666667,306989.29762125,69420.0,1
2024-06-08,107,267.318048,2.4982995140186914,0.0,0.12149532710280374,56143.665529618695,285.0,1
2024-06-09,42,-1104.856765,-26.306113452380952,-24.855381,0.0,4019.9604233333334,32.0,1
2024-06-10,22,130.487079,5.9312308636363635,0.0,0.22727272727272727,-0.30976,0.10252,1
2024-06-11,15,2817.83723,187.85581533333334,0.0,0.4666666666666667,701.084926,0.14566,1
2024-06-12,403,-92624.643895,-229.83782604218362,0.0,0.23325062034739455,7551.158018925931,19.27,1
2024-06-13,79,6632.757115,83.95895082278481,0.0,0.24050632911392406,-845.4524734177215,8.0,1
2024-06-14,31,10258.592609,330.9223422258064,0.0,0.4838709677419355,-3052.7559,4.8,1
2024-06-15,78,3369.958346,43.20459417948718,0.0,0.48717948717948717,-3299.4887974358976,5.0,1
2024-06-16,11,0.0,0.0,0.0,0.0,-22337.80909090909,471.1,1
2024-06-17,38,10599.502375,278.9342730263158,144.121501,0.6578947368421053,-7040.169110526315,222.2,1
2024-06-18,25,282.57636,11.3030544,0.0,0.16,234.11782,2.25,1
2024-06-19,61,4887.656944,80.12552367213115,0.399945,0.5081967213114754,1729.6296770491804,8.0,1
2024-06-20,39,57478.456026,1473.8065647692308,0.0,0.20512820512820512,6448.506517948718,8.0,1
2024-06-21,80,773.5582039999999,9.66947755,0.0,0.0375,474.84281875,10.0,1
2024-06-22,24,756.876565,31.536523541666668,0.0,0.3333333333333333,2101.2170666666666,8.75,
2024-06-23,5,0.0,0.0,0.0,0.0,3779.0,121.0,1
2024-06-24,31,0.0,0.0,0.0,0.0,688.4350967741935,3.0421,
2024-06-25,49,4869.353105,99.3745531632653,0.0,0.22448979591836735,-3396.4265306122447,151.5,0
2024-06-26,72,4197.732182,58.30183586111111,0.0,0.2916666666666667,1475.9337152777778,4.0,
2024-06-27,30,0.0,0.0,0.0,0.0,-2151.4904133333334,5.0,0
2024-06-29,75,6150.326145,82.0043486,0.0,0.32,58536.75339466666,17.0,0
2024-06-30,14,0.0,0.0,0.0,0.0,292551.4028,386.5,
2024-07-01,97,-835.681235,-8.615270463917525,0.0,0.09278350515463918,4503.752768350516,22.6302,
2024-07-02,15,241.24212,16.082808,0.0,0.13333333333333333,14779.04,107.5,
2024-07-04,23,0.0,0.0,0.0,0.0,-21.564239130434782,0.2,0
2024-07-05,18,883.537693,49.08542738888889,9.50184,0.5,-3555.150633333335,5.9535,0
2024-07-06,440,8902.467416,20.23288049090909,0.0,0.4,-5529.765854295454,338.05,0
2024-07-07,10,61.428942,6.1428942,4.9143155,1.0,2385.08597,10.0,0
2024-07-08,33,188.789255,5.720886515151515,0.0,0.30303030303030304,59895.80629000363,12.0,0
2024-07-10,21,0.0,0.0,0.0,0.0,-4.82207619047619,0.05292,0
2024-07-11,113,4493.353136,39.764187044247784,3.894186,0.5309734513274337,167375.9950541629,98.0,0
2024-07-12,304,85906.279067,282.5864442993421,0.0,0.4309210526315789,-47071.11105384875,61.9,0
2024-07-13,17,2913.617837,171.38928452941175,105.890838,1.0,405.4312223529412,3.6743,0
2024-07-14,7,0.0,0.0,0.0,0.0,-9.317742857142857,3.7661,0
2024-07-15,26,-1.0,-0.038461538461538464,0.0,0.0,-46.751215384615385,2.3444,
2024-07-16,22,0.0,0.0,0.0,0.0,-95.67333636363637,1.4523000000000001,1
2024-07-17,351,1859.269477,5.297064037037037,0.0,0.4131054131054131,-26382.624798005698,315.0,1
2024-07-18,60,3803.884311,63.398071849999994,19.3456475,0.8,-718.8119416666667,3.38515,1
2024-07-19,23,2155.891114,93.73439626086956,12.29371,0.5217391304347826,-895.4349413043477,2.4155,1
2024-07-20,266,2299.169566,8.643494609022557,0.0,0.12406015037593984,-7701.568093984962,82.8,1
2024-07-21,448,-2960.716887,-6.608743051339286,0.0,0.046875,-21268.516991964283,71.45,1
2024-07-22,154,1517.119876,9.851427766233765,-1.8459855,0.14285714285714285,-17065.60236948052,101.25,1
2024-07-23,370,89890.302206,242.9467627189189,38.355177,0.8891891891891892,31888.89354702703,99.55,1
2024-07-24,90,625.561479,6.9506831,0.0,0.2,13048.44156016389,226.1835733,1
2024-07-25,78,916.7382600000001,11.753054615384617,0.0,0.1282051282051282,32956.52669205128,2.37085,1
2024-07-26,152,2766.513113,18.200744164473683,0.0,0.40131578947368424,315.74097103289455,205.9,1
2024-07-27,57,6400.623656,112.2916430877193,41.72143,0.7368421052631579,-132.1717784210526,4.5917,1
2024-07-28,16,587.29903,36.706189375,36.338475,0.75,-1693.4746125,259.45,1
2024-07-29,39,330.80445399999996,8.482165487179486,0.0,0.41025641025641024,-712.0488197435898,0.15198,1
2024-07-30,6,0.0,0.0,0.0,0.0,49.64471666666666,1.98505,1
2024-07-31,43,765.690884,17.806764744186047,0.0,0.32558139534883723,-8173.890776744187,472.9,1
2024-08-01,128,-269.874439,-2.1083940546875,0.0,0.25,2533.4020265625,1.11188,
2024-08-02,10,770.756024,77.07560240000001,0.0,0.4,562304.5599999999,317.55,1
2024-08-03,67,4271.886236,63.7594960597015,12.4432,0.8805970149253731,52491.09402985074,207.0,0
2024-08-04,30,1218.4267,40.614223333333335,0.0,0.03333333333333333,-240.4416,0.7341,0
2024-08-05,13,1.56576,0.12044307692307693,0.0,0.07692307692307693,19.658276923076922,3.9334,0
2024-08-06,29,129.13883900000002,4.453063413793104,0.0,0.27586206896551724,102.60835172413793,4.67,0
2024-08-07,1,0.0,0.0,0.0,0.0,2313.98597,156.0,0
2024-08-08,9,-40.712216999999995,-4.5235796666666666,0.0,0.0,48585.02089251111,271.35,0
2024-08-09,1,0.0,0.0,0.0,0.0,0.93414,0.93414,
2024-08-10,36,5396.546638,149.90407327777777,29.615628,0.9166666666666666,7.177104472222222,0.11560999999999999,0
2024-08-11,39,-64.41354100000007,-1.6516292564102582,0.0,0.15384615384615385,668.1017651282052,0.22685,0
2024-08-12,420,15965.933436,38.014127228571425,0.0,0.3619047619047619,-30589.775355230788,20.605,0
2024-08-13,23,212.08102,9.220913913043479,0.0,0.34782608695652173,203108.84856102697,1286.9,0
2024-08-14,25,2168.9015130000003,86.75606052,0.0,0.2,373571.58924496005,5334.0,0
2024-08-15,12,0.0,0.0,0.0,0.0,680674.15515,5334.0,0
2024-08-16,35,825.230544,23.578015542857145,0.0,0.08571428571428572,318257.5798848572,32.0,0
2024-08-17,30,-288.283113,-9.609437100000001,0.0,0.0,318914.1177235167,2595.0,0
2024-08-18,15,307.201888,20.480125866666665,8.270808,0.8,7.8977003686666665,0.7575,0
2024-08-19,8,339.69958299999996,42.462447874999995,14.0197665,0.625,0.3873825,0.151245,0
2024-08-20,12,192.602844,16.050237,0.0,0.08333333333333333,-366.36385,3.80545,0
2024-08-21,145,656.200925,4.525523620689655,0.0,0.3724137931034483,-1567.4541986206896,7.08,0
2024-08-23,10,1005.30527,100.53052699999999,0.0,0.3,-0.09547000000000025,1.3825500000000002,0
2024-08-24,7,0.0,0.0,0.0,0.0,-4.293645714285715,0.03131,1
2024-08-25,17,0.0,0.0,0.0,0.0,376559.33165235294,2.146,
2024-08-26,6,231.236918,38.539486333333336,0.0,0.3333333333333333,653.1993583333334,8.93955,1
2024-08-27,50,0.0,0.0,0.0,0.0,317026.9957868,32.0,
2024-08-28,9,1333.359645,148.15107166666667,0.0,0.2222222222222222,31.36288,0.19843,0
2024-08-29,1,0.0,0.0,0.0,0.0,0.0,0.1644,0
2024-08-30,6,256.464,42.744,0.0,0.16666666666666666,934.5630074,5.2063999999999995,0
2024-08-31,34,10.882801,0.3200823823529412,0.0,0.35294117647058826,2405.177706470588,100.0,0
2024-09-01,70,-826.349863,-11.804998042857143,0.0,0.2571428571428571,2899.006581142857,6.6815,0
2024-09-03,117,9949.501624,85.03847541880343,25.01825,0.8290598290598291,501601.2582051282,937.5,0
2024-09-04,3,0.0,0.0,0.0,0.0,-78.67283333333334,2.9087,0
2024-09-05,28,1147.595856,40.985566285714285,0.0,0.39285714285714285,13521.614478571428,1.84275,0
2024-09-06,17,0.0,0.0,0.0,0.0,575.0169294117647,37.0,0
2024-09-07,15,648.984412,43.265627466666665,37.164306,1.0,2204.8370366666663,43.0,0
2024-09-08,144,18082.071276,125.56993941666666,0.0,0.2986111111111111,11778.072933701389,136.0,0
2024-09-09,2,0.0,0.0,0.0,0.0,1021003.16055,174540.0,0
2024-09-10,14,396.06272,28.290194285714286,0.0,0.21428571428571427,0.8050550000000001,0.27824000000000004,0
2024-09-11,86,102.90894,1.196615581395349,0.0,0.22093023255813954,-22169.93237790698,522.0,0
2024-09-12,539,6310.967676,11.708659881261596,0.0,0.31910946196660483,15604.680434561353,27.9,0
2024-09-14,11,0.0,0.0,0.0,0.0,1290198.8531309091,5334.0,
2024-09-18,145,-878.684794,-6.059895131034483,-5.504981,0.0,116513.14479199999,32.0,
2024-09-19,19,0.0,0.0,0.0,0.0,1080310.357626316,5334.0,
2024-09-20,16,9585.03428,599.0646425,34.911835,0.5,-568.710596875,2.29755,
2024-09-21,23,36165.56933,1572.416057826087,1147.561968,1.0,24296.09565217391,1215.2,
2024-09-22,3,0.0,0.0,0.0,0.0,0.24225,0.09525,
2024-09-23,2,334.760796,167.380398,167.380398,0.5,0.23823,0.31675,
2024-09-24,10,0.0,0.0,0.0,0.0,1150150.757351,5153.5,
2024-09-25,9,0.0,0.0,0.0,0.0,-3160.3517722222223,0.19633,1
2024-09-26,8,439.812513,54.976564125,0.0,0.25,-7643.1171825,18.795,
2024-09-27,56,0.0,0.0,0.0,0.0,-18978.922995892855,15.875,1
2024-09-28,4,0.0,0.0,0.0,0.0,-26550.364999999998,1845.225,1
2024-09-30,106,2710.626288,25.571946113207545,0.0,0.04716981132075472,-30818.39715528302,35.78,1
2024-10-01,193,-1517.091342,-7.860576901554404,0.0,0.21243523316062177,138.77570626943006,0.75,
2024-10-03,42,2482.9272,59.117314285714286,2.505,0.6904761904761905,-2524.777380952381,32.0,0
2024-10-04,41,5207.443414,127.01081497560976,32.322,0.8780487804878049,-51.30644390243902,1.1693,0
2024-10-05,22,2101.741695,95.53371340909092,0.0,0.2727272727272727,-1.8795545454545455,1.71465,
2024-10-06,53,31.266804999999998,0.589939716981132,0.0,0.33962264150943394,-706.0936471698113,117.8,
2024-10-07,56,11977.734907,213.88812333928573,59.449220999999994,0.6785714285714286,-64.06493303571429,4.6759,
2024-10-08,88,0.0,0.0,0.0,0.0,115962.98122553182,80.0,
2024-10-09,3,-219.729659,-73.24321966666666,-37.697891,0.0,438476.7027666667,0.6312,
2024-10-10,16,0.0,0.0,0.0,0.0,4.391618125,0.35,0
2024-10-11,173,991.114334,5.728984589595376,0.0,0.2947976878612717,-31373.868432890173,85.0,0
2024-10-12,1596,39325.770231,24.640206911654136,0.787791,0.5870927318295739,29865.685533334276,33.35,
2024-10-13,10,0.0,0.0,0.0,0.0,0.313465,0.065315,
2024-10-14,5,1913.61958,382.72391600000003,43.747165,1.0,0.489938,0.02189,
2024-10-15,7,1170.2260760000001,167.17515371428573,11.821311,0.5714285714285714,0.2371414285714286,0.15281,1
2024-10-16,11,219.480876,19.95280690909091,0.0,0.2727272727272727,0.14958636363636366,0.08857,1
2024-10-17,9,36.11496,4.0127733333333335,0.0,0.1111111111111111,0.22342111111111113,0.14798,1
2024-10-18,6,333.219141,55.536523499999994,51.8558325,0.8333333333333334,0.7015033333333333,0.184695,1
2024-10-19,4,0.0,0.0,0.0,0.0,0.36507,0.3656,1
2024-10-20,96,389.155797,4.05370621875,0.0,0.11458333333333333,-9977.2101628125,170.89999999999998,1
2024-10-21,173,2464.915564,14.248066843930635,0.0,0.3930635838150289,-14255.178997398843,325.6,1
